ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Set
460638;Female;No;26;Yes;Artist;0.0;Low;4.0;Test
460639;Female;Yes;73;Yes;Lawyer;;Low;5.0;Test
460640;Male;Yes;86;;Lawyer;;Low;1.0;Test
460645;Female;No;37;No;Doctor;1.0;Low;2.0;Test
460646;Male;Yes;59;Yes;Entertainment;;Low;;Test
460653;Female;No;28;No;Homemaker;8.0;Low;1.0;Test
460656;Female;Yes;29;Yes;Artist;9.0;Low;3.0;Test
460658;Female;Yes;37;Yes;Marketing;7.0;Average;3.0;Test
460659;Female;Yes;46;Yes;Marketing;;Average;3.0;Test
460660;Male;No;39;;Entertainment;6.0;Low;1.0;Test
460661;Female;No;33;No;Homemaker;8.0;Low;1.0;Test
460668;Female;No;32;Yes;Doctor;;Low;2.0;Test
460678;Female;No;32;No;Doctor;6.0;Low;2.0;Test
460686;Female;;25;No;Homemaker;8.0;Low;1.0;Test
460687;Female;Yes;48;Yes;Homemaker;9.0;Average;2.0;Test
460691;Female;No;27;No;Homemaker;8.0;Low;1.0;Test
460702;Female;No;49;Yes;Artist;1.0;Low;1.0;Test
460703;Female;Yes;33;Yes;Engineer;8.0;Average;5.0;Test
460706;Female;No;33;No;Engineer;7.0;Low;6.0;Test
460708;Male;Yes;39;Yes;Artist;0.0;Low;3.0;Test
460716;Male;Yes;50;Yes;Entertainment;0.0;Average;4.0;Test
460719;Female;Yes;84;Yes;Lawyer;0.0;Low;;Test
460720;Female;Yes;46;Yes;Artist;0.0;Average;2.0;Test
460722;Male;Yes;31;No;Entertainment;0.0;Average;3.0;Test
460726;Male;Yes;57;Yes;Artist;3.0;Average;2.0;Test
460727;Male;Yes;73;No;Executive;1.0;High;4.0;Test
460729;Male;Yes;36;Yes;Entertainment;9.0;Low;4.0;Test
460733;Male;No;53;Yes;Marketing;2.0;Low;4.0;Test
460734;Male;Yes;41;Yes;Entertainment;9.0;Average;;Test
460738;Female;No;53;No;Engineer;0.0;Low;;Test
460740;Male;Yes;35;Yes;Artist;2.0;Average;3.0;Test
460743;Male;Yes;62;Yes;Artist;0.0;Average;3.0;Test
460746;Male;No;23;No;Marketing;0.0;Low;3.0;Test
460763;Male;No;51;Yes;Artist;1.0;Low;2.0;Test
460769;Female;Yes;83;No;Lawyer;1.0;High;2.0;Test
460780;Female;No;26;Yes;Healthcare;0.0;Low;2.0;Test
460783;Male;Yes;86;Yes;Lawyer;1.0;Low;1.0;Test
460785;Male;No;26;Yes;Healthcare;0.0;Low;4.0;Test
460789;Male;Yes;42;Yes;Executive;0.0;Low;3.0;Test
460794;Female;Yes;41;Yes;Homemaker;9.0;Low;1.0;Test
460796;Male;Yes;67;No;Lawyer;0.0;Low;3.0;Test
460802;Male;Yes;68;Yes;Lawyer;1.0;High;2.0;Test
460811;Female;Yes;45;No;Engineer;0.0;High;2.0;Test
460813;Female;Yes;86;No;Lawyer;0.0;High;2.0;Test
460815;Male;Yes;62;Yes;Artist;0.0;High;2.0;Test
460822;Male;Yes;42;Yes;Artist;1.0;Low;2.0;Test
460825;Male;No;26;Yes;Doctor;0.0;Low;3.0;Test
460828;Male;No;48;No;Entertainment;1.0;Low;1.0;Test
460830;Male;Yes;40;No;Entertainment;3.0;Average;5.0;Test
460831;Male;No;20;No;Healthcare;0.0;Low;4.0;Test
460837;Female;No;25;Yes;Artist;1.0;Low;1.0;Test
460838;Male;No;37;Yes;Artist;1.0;Low;;Test
460840;Male;Yes;77;Yes;Lawyer;1.0;Low;1.0;Test
460844;Male;Yes;50;Yes;Healthcare;;Low;2.0;Test
460846;Female;No;22;No;Marketing;0.0;Low;4.0;Test
460847;Male;No;26;Yes;Artist;1.0;Low;3.0;Test
460851;Male;Yes;71;No;Doctor;0.0;Average;3.0;Test
460855;Male;Yes;50;Yes;Artist;;Low;2.0;Test
460857;Male;No;29;No;Entertainment;1.0;Low;1.0;Test
460859;Male;Yes;51;Yes;Entertainment;;Low;4.0;Test
460860;Male;Yes;52;Yes;Artist;6.0;Average;4.0;Test
460861;Male;No;20;No;Healthcare;1.0;Low;3.0;Test
460866;Male;No;26;Yes;Doctor;0.0;Low;9.0;Test
460870;Male;No;37;Yes;Healthcare;;Low;;Test
460871;Female;No;33;Yes;Healthcare;;Low;;Test
460872;Female;Yes;39;Yes;Artist;0.0;Low;2.0;Test
460877;Female;Yes;53;No;Artist;1.0;Average;5.0;Test
460878;Male;Yes;49;No;Entertainment;0.0;Average;4.0;Test
460882;Male;No;21;No;Healthcare;0.0;Low;2.0;Test
460888;Male;Yes;39;No;Homemaker;8.0;Low;1.0;Test
460891;Female;Yes;38;No;Artist;2.0;Average;4.0;Test
460897;Male;No;22;No;Healthcare;4.0;Low;4.0;Test
460898;Male;Yes;52;No;Artist;2.0;Average;4.0;Test
460899;Male;No;40;Yes;Entertainment;;Low;3.0;Test
460901;Male;No;20;No;Doctor;8.0;Low;3.0;Test
460902;Male;No;41;Yes;Executive;1.0;Low;3.0;Test
460905;Male;No;30;Yes;Artist;1.0;Low;1.0;Test
460906;Female;Yes;89;Yes;Lawyer;1.0;High;3.0;Test
460907;Male;Yes;83;No;Lawyer;1.0;High;3.0;Test
460923;Male;Yes;53;Yes;Artist;0.0;Average;3.0;Test
460924;Male;No;31;No;Doctor;1.0;Low;5.0;Test
460928;Male;Yes;48;Yes;Artist;1.0;Average;4.0;Test
460934;Female;No;29;No;Doctor;0.0;Low;2.0;Test
460935;Male;Yes;87;Yes;Lawyer;0.0;Low;1.0;Test
460945;Male;No;19;No;Engineer;4.0;Low;7.0;Test
460953;Male;Yes;60;No;Entertainment;1.0;Low;2.0;Test
460961;Male;No;23;No;Healthcare;1.0;Low;2.0;Test
460962;Male;Yes;61;Yes;Executive;9.0;High;4.0;Test
460963;Female;No;27;Yes;Artist;1.0;Low;3.0;Test
460968;Male;Yes;32;No;Doctor;14.0;Average;2.0;Test
460975;Male;Yes;79;;Lawyer;0.0;High;2.0;Test
460976;Male;No;19;No;Healthcare;1.0;Low;4.0;Test
460977;Male;Yes;42;Yes;Executive;0.0;High;3.0;Test
460979;Male;Yes;76;No;Lawyer;1.0;Low;1.0;Test
460981;Female;Yes;41;No;Marketing;1.0;Average;2.0;Test
460984;Male;Yes;38;Yes;Entertainment;0.0;Average;4.0;Test
460988;Male;Yes;43;Yes;Entertainment;0.0;Average;3.0;Test
460989;Male;No;19;No;Healthcare;1.0;Low;3.0;Test
460991;Female;No;28;Yes;Healthcare;1.0;Low;3.0;Test
460993;Male;Yes;56;Yes;Artist;0.0;Average;4.0;Test
460999;Male;No;28;Yes;Engineer;0.0;Low;3.0;Test
461000;Male;Yes;60;No;Marketing;1.0;High;2.0;Test
461001;Female;No;55;Yes;Artist;0.0;Low;;Test
461015;Male;Yes;35;Yes;Entertainment;1.0;Average;2.0;Test
461016;Male;No;25;No;Healthcare;5.0;Low;5.0;Test
461022;Male;Yes;71;Yes;Artist;1.0;Low;1.0;Test
461023;Male;Yes;65;No;Lawyer;;High;2.0;Test
461024;Male;Yes;74;Yes;Lawyer;1.0;Low;1.0;Test
461028;Female;No;20;No;Healthcare;5.0;Low;4.0;Test
461029;Male;Yes;43;No;Entertainment;9.0;Low;2.0;Test
461034;Female;No;20;No;Marketing;3.0;Low;6.0;Test
461037;Male;Yes;40;Yes;Healthcare;;High;5.0;Test
461038;Female;Yes;46;Yes;Engineer;0.0;High;5.0;Test
461041;Female;Yes;65;No;Lawyer;1.0;High;7.0;Test
461042;Male;No;21;No;Healthcare;0.0;Low;;Test
461043;Male;Yes;50;No;Healthcare;1.0;Low;7.0;Test
461044;Male;No;18;No;Healthcare;0.0;Low;5.0;Test
461049;Female;Yes;61;Yes;Doctor;1.0;Low;7.0;Test
461050;Male;Yes;49;Yes;;1.0;High;3.0;Test
461053;Male;Yes;39;No;Executive;;High;4.0;Test
461059;Female;Yes;52;No;Lawyer;1.0;High;2.0;Test
461060;Male;Yes;56;Yes;Executive;0.0;High;5.0;Test
461065;Male;Yes;55;Yes;Executive;;Low;6.0;Test
461071;Male;Yes;42;No;Engineer;1.0;Average;5.0;Test
461078;Female;No;33;No;Homemaker;0.0;Low;6.0;Test
461082;Male;No;19;No;Healthcare;8.0;Low;4.0;Test
461085;Female;No;27;No;Engineer;1.0;Low;1.0;Test
461093;Female;Yes;38;Yes;Artist;1.0;Average;4.0;Test
461099;Female;No;38;No;Artist;1.0;Low;4.0;Test
461111;Female;Yes;43;Yes;Doctor;8.0;Low;1.0;Test
461114;Male;Yes;53;Yes;Artist;1.0;Average;4.0;Test
461116;Male;Yes;33;No;Executive;4.0;High;4.0;Test
461118;Female;No;30;Yes;Healthcare;7.0;Low;;Test
461119;Female;No;22;No;Healthcare;6.0;Low;3.0;Test
461121;Male;No;33;No;Doctor;0.0;Low;4.0;Test
461124;Male;No;21;No;Healthcare;1.0;Low;8.0;Test
461127;Male;No;20;No;Healthcare;1.0;Low;5.0;Test
461128;Male;No;19;No;Healthcare;7.0;Low;3.0;Test
461129;Female;Yes;58;Yes;Entertainment;1.0;Average;4.0;Test
461131;Male;Yes;67;Yes;Artist;1.0;High;;Test
461145;Female;Yes;36;Yes;Entertainment;1.0;Low;2.0;Test
461152;Female;No;30;No;Homemaker;8.0;Low;;Test
461154;Male;No;23;No;Homemaker;1.0;Low;4.0;Test
461158;Female;No;42;Yes;Entertainment;1.0;Low;;Test
461162;Female;No;37;No;Marketing;8.0;Low;3.0;Test
461163;Female;Yes;58;No;Entertainment;9.0;Low;4.0;Test
461168;Female;Yes;26;No;Engineer;7.0;Average;2.0;Test
461169;Male;No;39;Yes;Entertainment;9.0;Low;2.0;Test
461174;Female;No;23;No;Marketing;;Low;4.0;Test
461177;Male;Yes;41;No;Executive;8.0;Average;4.0;Test
461178;Male;Yes;26;No;Entertainment;0.0;Low;3.0;Test
461179;Female;Yes;25;No;Engineer;3.0;Low;3.0;Test
461181;Male;No;19;No;Healthcare;;Low;4.0;Test
461183;Male;No;36;No;Executive;0.0;Low;5.0;Test
461187;Male;No;29;No;Healthcare;9.0;Low;4.0;Test
461197;Male;No;26;No;Marketing;1.0;Low;1.0;Test
461198;Female;No;78;Yes;Lawyer;;Low;1.0;Test
461201;Female;No;55;Yes;Artist;;Low;1.0;Test
461205;Male;No;26;Yes;Healthcare;;Low;3.0;Test
461211;Female;No;46;Yes;Entertainment;0.0;Low;1.0;Test
461214;Male;No;29;No;Healthcare;0.0;Low;4.0;Test
461215;Female;No;36;Yes;Artist;10.0;Low;1.0;Test
461218;Male;Yes;27;No;Executive;1.0;Low;6.0;Test
461220;Female;No;29;No;Executive;8.0;Low;3.0;Test
461221;Female;No;25;No;Marketing;1.0;Low;4.0;Test
461225;Female;No;30;No;Marketing;10.0;Low;6.0;Test
461226;Male;Yes;45;Yes;;1.0;Low;2.0;Test
461230;Female;No;21;No;Executive;0.0;Low;;Test
461232;Female;Yes;41;Yes;Executive;;High;;Test
461233;Male;Yes;38;Yes;Entertainment;;Low;;Test
461236;Female;No;28;Yes;Healthcare;9.0;Low;1.0;Test
461237;Male;No;33;Yes;Doctor;1.0;Low;5.0;Test
461241;Male;Yes;31;Yes;Healthcare;7.0;Low;2.0;Test
461242;Male;Yes;45;Yes;Healthcare;0.0;Low;2.0;Test
461243;Male;Yes;47;Yes;Marketing;0.0;Low;5.0;Test
461248;Female;No;39;No;Healthcare;0.0;Low;1.0;Test
461251;Female;No;47;Yes;Marketing;1.0;Low;;Test
461252;Female;Yes;53;Yes;Doctor;0.0;Low;1.0;Test
461256;Male;No;27;No;Doctor;1.0;Low;4.0;Test
461257;Male;Yes;37;Yes;Engineer;1.0;Average;2.0;Test
461258;Female;Yes;62;Yes;Artist;1.0;Average;3.0;Test
461262;Female;No;29;No;Engineer;0.0;Low;7.0;Test
461263;Female;Yes;51;Yes;Artist;0.0;Low;1.0;Test
461265;Male;No;30;No;Marketing;1.0;Low;6.0;Test
461269;Male;No;18;No;Entertainment;0.0;Low;4.0;Test
461274;Female;Yes;87;Yes;Lawyer;;High;2.0;Test
461276;Male;Yes;68;Yes;Marketing;0.0;Low;2.0;Test
461277;Male;Yes;84;Yes;Lawyer;5.0;Low;1.0;Test
461281;Male;No;22;No;Healthcare;2.0;Low;9.0;Test
461286;Female;No;22;No;Doctor;2.0;Low;4.0;Test
461289;Male;No;21;No;Healthcare;1.0;Low;3.0;Test
461292;Female;Yes;89;No;Lawyer;;High;2.0;Test
461297;Male;Yes;73;No;Lawyer;0.0;High;2.0;Test
461299;Female;Yes;75;Yes;Lawyer;0.0;High;2.0;Test
461303;Female;No;20;No;Doctor;6.0;Low;4.0;Test
461308;Male;No;22;No;Healthcare;1.0;Low;2.0;Test
461309;Female;No;22;No;Healthcare;0.0;Low;4.0;Test
461313;Male;Yes;63;Yes;Artist;0.0;Average;;Test
461314;Male;Yes;46;Yes;Artist;1.0;Average;3.0;Test
461319;Male;Yes;58;No;Artist;0.0;Average;2.0;Test
461320;Female;No;41;Yes;Artist;1.0;Low;3.0;Test
461322;Male;Yes;42;Yes;Artist;0.0;Average;2.0;Test
461323;Female;Yes;43;Yes;Healthcare;6.0;Average;2.0;Test
461324;Female;No;49;Yes;Artist;3.0;Low;1.0;Test
461326;Female;No;40;Yes;Artist;0.0;Low;1.0;Test
461335;Male;Yes;53;No;Executive;8.0;High;2.0;Test
461340;Male;Yes;36;Yes;Artist;4.0;Average;2.0;Test
461346;Male;Yes;50;Yes;Artist;8.0;Low;2.0;Test
461348;Male;Yes;42;Yes;Healthcare;1.0;Low;1.0;Test
461350;Male;No;30;No;Healthcare;0.0;Low;4.0;Test
461352;Male;No;29;No;Healthcare;2.0;Low;5.0;Test
461356;Male;No;28;Yes;Entertainment;1.0;Low;2.0;Test
461357;Male;No;27;Yes;Healthcare;1.0;Low;4.0;Test
461363;Male;No;49;Yes;Artist;0.0;Low;1.0;Test
461366;Male;No;32;Yes;Healthcare;1.0;Low;1.0;Test
461370;Male;No;25;Yes;Doctor;1.0;Low;3.0;Test
461377;Female;Yes;63;Yes;Artist;;Low;1.0;Test
461378;Female;No;42;Yes;Artist;8.0;Low;1.0;Test
461379;Male;No;31;Yes;Healthcare;1.0;Low;;Test
461383;Male;Yes;71;Yes;Artist;0.0;High;2.0;Test
461388;Male;No;20;No;Healthcare;;Low;5.0;Test
461397;Male;No;22;No;Healthcare;1.0;Low;4.0;Test
461402;Female;No;29;Yes;Entertainment;1.0;Low;5.0;Test
461408;Male;Yes;47;Yes;Marketing;0.0;Low;3.0;Test
461421;Male;Yes;43;Yes;Artist;;Average;3.0;Test
461423;Male;No;32;Yes;Artist;1.0;Low;3.0;Test
461426;Male;Yes;47;Yes;Artist;7.0;Average;2.0;Test
461428;Male;No;46;Yes;Artist;0.0;Low;1.0;Test
461432;Female;Yes;41;Yes;Artist;1.0;Average;2.0;Test
461437;Male;Yes;37;Yes;Entertainment;0.0;Average;2.0;Test
461439;Male;Yes;40;Yes;Artist;0.0;Average;2.0;Test
461441;Male;Yes;60;Yes;Artist;0.0;Average;4.0;Test
461442;Male;Yes;46;Yes;Artist;0.0;Average;6.0;Test
461454;Female;Yes;36;Yes;Artist;6.0;High;4.0;Test
461456;Female;No;38;No;Marketing;0.0;Low;1.0;Test
461457;Female;Yes;32;No;Doctor;0.0;Low;5.0;Test
461458;Female;No;41;Yes;Artist;5.0;Low;1.0;Test
461462;Male;Yes;56;Yes;Marketing;0.0;Low;3.0;Test
461465;Male;Yes;31;Yes;Artist;8.0;Average;2.0;Test
461466;Male;Yes;45;No;Artist;0.0;Low;2.0;Test
461468;Male;Yes;69;Yes;Entertainment;;Average;3.0;Test
461469;Male;Yes;37;Yes;Artist;0.0;Low;2.0;Test
461476;Male;Yes;47;Yes;Artist;1.0;Average;4.0;Test
461479;Female;Yes;52;Yes;Artist;1.0;Average;3.0;Test
461480;Female;Yes;57;Yes;Artist;1.0;High;3.0;Test
461482;Female;No;50;Yes;Artist;9.0;Low;1.0;Test
461494;Male;Yes;27;No;Engineer;0.0;Average;2.0;Test
461501;Female;Yes;45;Yes;Engineer;1.0;High;3.0;Test
461503;Female;No;30;Yes;Artist;8.0;Low;2.0;Test
461510;Male;Yes;45;Yes;Artist;0.0;Low;2.0;Test
461514;Male;No;30;No;Healthcare;1.0;Low;4.0;Test
461516;Male;Yes;31;Yes;Entertainment;1.0;Average;3.0;Test
461518;Female;Yes;45;Yes;Artist;1.0;Average;4.0;Test
461521;Male;Yes;67;Yes;Artist;0.0;High;2.0;Test
461522;Male;Yes;76;No;Executive;1.0;High;2.0;Test
461525;Male;Yes;69;Yes;Entertainment;0.0;Low;2.0;Test
461526;Male;Yes;83;No;Entertainment;0.0;Low;2.0;Test
461530;Male;Yes;38;Yes;Engineer;0.0;Low;2.0;Test
461534;Male;Yes;36;Yes;Artist;0.0;Low;1.0;Test
461540;Male;No;41;Yes;;2.0;Low;2.0;Test
461546;Female;Yes;69;No;Lawyer;0.0;Low;3.0;Test
461548;Female;No;33;Yes;Engineer;0.0;Low;3.0;Test
461553;Male;No;38;Yes;Artist;1.0;Low;3.0;Test
461556;Female;Yes;48;Yes;Engineer;1.0;Average;2.0;Test
461558;Male;Yes;51;Yes;Engineer;2.0;Average;2.0;Test
461564;Male;Yes;56;Yes;Executive;1.0;High;2.0;Test
461570;Male;Yes;57;Yes;Artist;0.0;Average;3.0;Test
461574;Female;Yes;49;Yes;Artist;1.0;Average;3.0;Test
461587;Male;No;30;Yes;Healthcare;0.0;Low;3.0;Test
461593;Female;Yes;40;Yes;Doctor;8.0;Average;2.0;Test
461602;Female;No;30;Yes;Artist;0.0;Low;;Test
461604;Male;Yes;38;No;Entertainment;0.0;Average;2.0;Test
461612;Female;No;31;Yes;Healthcare;8.0;Low;5.0;Test
461615;Male;No;33;Yes;Doctor;0.0;Low;2.0;Test
461617;Male;No;50;Yes;Artist;0.0;Low;2.0;Test
461619;Male;Yes;52;Yes;Executive;;High;3.0;Test
461624;Female;Yes;39;Yes;Artist;0.0;Average;;Test
461626;Male;Yes;73;Yes;Executive;0.0;High;2.0;Test
461630;Male;Yes;46;Yes;Artist;0.0;Average;3.0;Test
461637;Male;Yes;50;Yes;Artist;0.0;Low;2.0;Test
461644;Male;No;30;No;Healthcare;0.0;Low;6.0;Test
461653;Female;Yes;60;Yes;Doctor;0.0;Average;2.0;Test
461655;Female;Yes;39;Yes;Homemaker;9.0;Average;2.0;Test
461658;Female;Yes;59;Yes;Artist;1.0;Average;2.0;Test
461659;Female;Yes;51;Yes;Artist;0.0;Average;2.0;Test
461661;Female;Yes;40;Yes;Artist;5.0;Average;2.0;Test
461663;Male;No;23;No;Healthcare;1.0;Low;3.0;Test
461668;Male;Yes;53;Yes;Artist;4.0;Average;4.0;Test
461671;Male;No;32;No;Healthcare;7.0;Low;5.0;Test
461674;Male;Yes;52;Yes;Executive;0.0;High;4.0;Test
461676;Female;No;31;Yes;Engineer;0.0;Low;1.0;Test
461679;Male;No;30;Yes;Healthcare;3.0;Low;4.0;Test
461681;Male;No;25;Yes;Healthcare;8.0;Low;3.0;Test
461683;Male;Yes;40;Yes;Executive;1.0;High;4.0;Test
461685;Female;No;27;Yes;Healthcare;4.0;Low;4.0;Test
461686;Male;Yes;61;Yes;Artist;0.0;Low;2.0;Test
461690;Female;No;33;Yes;Engineer;1.0;Low;1.0;Test
461694;Male;No;28;Yes;Doctor;1.0;Low;4.0;Test
461695;Female;Yes;48;Yes;Artist;2.0;Average;2.0;Test
461698;Female;Yes;73;Yes;Artist;0.0;High;2.0;Test
461701;Male;Yes;36;No;Artist;0.0;Average;2.0;Test
461705;Female;No;32;No;Healthcare;0.0;Low;4.0;Test
461708;Male;Yes;82;No;Lawyer;0.0;High;2.0;Test
461709;Male;No;28;Yes;Artist;1.0;Low;3.0;Test
461711;Female;No;42;Yes;Artist;8.0;Low;3.0;Test
461716;Female;Yes;60;Yes;Lawyer;6.0;High;9.0;Test
461720;Female;No;46;Yes;Artist;1.0;Low;1.0;Test
461722;Male;No;31;No;Doctor;0.0;Low;3.0;Test
461724;Female;Yes;50;Yes;Artist;1.0;Low;1.0;Test
461725;Female;No;30;Yes;Engineer;3.0;Low;1.0;Test
461727;Female;No;49;Yes;Artist;1.0;Low;3.0;Test
461737;Female;Yes;51;Yes;Doctor;0.0;Average;6.0;Test
461738;Female;Yes;46;Yes;;;Average;3.0;Test
461744;Male;Yes;53;Yes;Artist;0.0;Average;4.0;Test
461747;Male;Yes;65;Yes;Artist;0.0;High;2.0;Test
461749;Female;No;22;No;Healthcare;0.0;Low;5.0;Test
461752;Male;Yes;65;Yes;Doctor;1.0;Average;3.0;Test
461756;Female;Yes;39;Yes;Engineer;0.0;Average;2.0;Test
461760;Male;Yes;84;Yes;Artist;0.0;High;2.0;Test
461769;Male;No;37;Yes;Artist;0.0;Low;1.0;Test
461771;Male;Yes;28;Yes;Doctor;8.0;Average;2.0;Test
461775;Female;Yes;82;No;Lawyer;0.0;High;2.0;Test
461778;Female;Yes;87;Yes;Lawyer;0.0;High;2.0;Test
461780;Female;No;69;Yes;Lawyer;1.0;Low;5.0;Test
461782;Female;Yes;51;Yes;Artist;;High;5.0;Test
461784;Female;Yes;74;Yes;Lawyer;1.0;Low;1.0;Test
461788;Female;Yes;79;Yes;Lawyer;1.0;High;2.0;Test
461791;Female;No;21;No;Lawyer;9.0;Low;1.0;Test
461792;Female;No;20;No;Healthcare;5.0;Low;5.0;Test
461800;Female;No;43;Yes;Doctor;3.0;Low;1.0;Test
461801;Female;No;25;No;Healthcare;1.0;Low;3.0;Test
461802;Male;No;43;Yes;Artist;0.0;Low;4.0;Test
461804;Female;No;42;Yes;Artist;1.0;Low;1.0;Test
461807;Male;No;25;Yes;Doctor;10.0;Low;4.0;Test
461815;Male;Yes;59;Yes;Artist;0.0;Low;1.0;Test
461816;Female;No;49;Yes;Marketing;0.0;Low;5.0;Test
461821;Female;No;32;No;Doctor;1.0;Low;4.0;Test
461822;Male;Yes;36;Yes;Artist;8.0;High;2.0;Test
461824;Male;Yes;45;Yes;Marketing;9.0;Low;3.0;Test
461832;Male;No;29;Yes;Healthcare;;Low;3.0;Test
461837;Male;Yes;37;Yes;Artist;0.0;Low;2.0;Test
461845;Female;Yes;48;Yes;Doctor;1.0;Average;4.0;Test
461846;Female;No;65;Yes;Artist;0.0;Low;2.0;Test
461848;Male;No;39;No;Marketing;1.0;Low;2.0;Test
461858;Male;No;25;No;Entertainment;1.0;Low;7.0;Test
461859;Female;Yes;49;No;Artist;5.0;Low;5.0;Test
461860;Female;Yes;77;Yes;Lawyer;1.0;High;2.0;Test
461862;Female;No;38;Yes;Artist;9.0;Low;1.0;Test
461864;Male;No;19;Yes;Marketing;0.0;Low;6.0;Test
461872;Female;Yes;76;Yes;Lawyer;1.0;High;2.0;Test
461873;Male;No;28;Yes;Doctor;0.0;Low;4.0;Test
461874;Male;Yes;51;Yes;Doctor;1.0;Average;3.0;Test
461882;Female;No;28;Yes;Doctor;0.0;Low;5.0;Test
461892;Female;No;42;Yes;Healthcare;0.0;Low;1.0;Test
461896;Male;Yes;45;Yes;Artist;1.0;Low;1.0;Test
461898;Male;Yes;63;Yes;Executive;6.0;High;3.0;Test
461899;Female;No;18;No;Doctor;0.0;Low;6.0;Test
461901;Male;No;26;Yes;Artist;7.0;Low;4.0;Test
461910;Male;Yes;31;Yes;Artist;;Average;2.0;Test
461913;Male;No;43;Yes;Entertainment;5.0;Low;4.0;Test
461914;Female;Yes;60;Yes;Artist;7.0;Low;;Test
461921;Female;No;36;Yes;Artist;0.0;Low;1.0;Test
461927;Male;No;32;No;Healthcare;1.0;Low;4.0;Test
461928;Male;Yes;68;Yes;Lawyer;;Low;1.0;Test
461929;Male;Yes;60;Yes;Entertainment;1.0;Low;1.0;Test
461930;Female;No;42;Yes;Artist;0.0;Low;1.0;Test
461931;Female;No;18;No;Healthcare;6.0;Low;5.0;Test
461936;Male;Yes;69;No;Lawyer;0.0;High;2.0;Test
461937;Female;No;42;Yes;Doctor;0.0;Low;;Test
461941;Female;Yes;70;Yes;Artist;1.0;Low;1.0;Test
461943;Male;No;25;Yes;Healthcare;1.0;Low;3.0;Test
461962;Male;Yes;56;Yes;Entertainment;1.0;Average;3.0;Test
461963;Female;No;40;Yes;Artist;9.0;Low;1.0;Test
461965;Male;No;23;No;Healthcare;1.0;Low;6.0;Test
461967;Female;No;20;No;Marketing;3.0;Low;4.0;Test
461968;Female;No;39;Yes;Entertainment;2.0;Low;1.0;Test
461978;Female;No;19;No;Healthcare;0.0;Low;4.0;Test
461985;Male;No;28;Yes;Entertainment;;Low;;Test
461988;Male;Yes;40;No;Engineer;1.0;Average;2.0;Test
461989;Female;;60;Yes;Engineer;1.0;Average;4.0;Test
461993;Male;No;33;No;Healthcare;3.0;Low;4.0;Test
461994;Male;Yes;20;No;Doctor;14.0;Low;2.0;Test
461996;Female;No;35;No;Artist;7.0;Low;4.0;Test
461999;Male;No;27;Yes;Doctor;0.0;Low;5.0;Test
462007;Female;Yes;42;Yes;Artist;1.0;Average;2.0;Test
462011;Male;Yes;30;No;Marketing;0.0;Low;4.0;Test
462013;Female;Yes;56;Yes;Executive;0.0;Average;2.0;Test
462015;Male;Yes;28;Yes;Entertainment;0.0;Average;2.0;Test
462016;Female;Yes;38;Yes;Artist;6.0;Average;2.0;Test
462017;Male;No;26;Yes;Entertainment;9.0;Low;1.0;Test
462027;Male;No;36;No;Engineer;0.0;Low;1.0;Test
462029;Male;No;56;No;Entertainment;0.0;Low;1.0;Test
462033;Male;No;26;Yes;Entertainment;0.0;Low;1.0;Test
462038;Male;No;28;Yes;Artist;4.0;Low;4.0;Test
462043;Male;No;32;No;Healthcare;0.0;Low;5.0;Test
462044;Female;No;52;Yes;Artist;4.0;Low;1.0;Test
462048;Female;No;23;No;Healthcare;0.0;Low;4.0;Test
462051;Male;No;23;No;Healthcare;;Low;5.0;Test
462052;Male;Yes;50;Yes;Artist;0.0;Low;2.0;Test
462053;Male;Yes;26;Yes;Artist;;Low;2.0;Test
462058;Male;Yes;40;Yes;Entertainment;8.0;Low;2.0;Test
462060;Female;Yes;53;Yes;Artist;1.0;Average;2.0;Test
462064;Male;Yes;63;Yes;Artist;0.0;Average;3.0;Test
462068;Male;Yes;62;Yes;Executive;0.0;High;3.0;Test
462075;Female;No;38;Yes;Artist;1.0;Low;1.0;Test
462078;Female;Yes;57;No;Artist;1.0;Average;2.0;Test
462080;Female;No;43;Yes;Artist;9.0;Low;1.0;Test
462081;Male;No;21;No;Marketing;1.0;Low;3.0;Test
462083;Male;No;22;No;Healthcare;0.0;Low;5.0;Test
462084;Male;Yes;68;Yes;Artist;1.0;Low;1.0;Test
462085;Female;No;28;Yes;Healthcare;0.0;Low;1.0;Test
462088;Male;Yes;33;Yes;Artist;0.0;Average;2.0;Test
462090;Female;No;38;Yes;Artist;8.0;Low;1.0;Test
462091;Male;No;23;No;Healthcare;0.0;Low;5.0;Test
462094;Female;No;41;Yes;Healthcare;;Low;1.0;Test
462096;Female;No;41;Yes;Homemaker;;Low;1.0;Test
462102;Female;No;39;Yes;Doctor;4.0;Low;1.0;Test
462103;Female;Yes;49;No;Entertainment;9.0;High;2.0;Test
462108;Female;Yes;33;Yes;Homemaker;;Average;2.0;Test
462109;Male;Yes;79;No;Lawyer;0.0;Low;1.0;Test
462111;Male;Yes;38;Yes;Artist;6.0;Average;4.0;Test
462114;Male;No;21;No;Healthcare;1.0;Low;4.0;Test
462116;Female;Yes;68;Yes;Doctor;0.0;Average;2.0;Test
462118;Male;No;31;Yes;Artist;0.0;Low;3.0;Test
462120;Male;Yes;46;No;Artist;1.0;Low;3.0;Test
462128;Male;Yes;35;Yes;Artist;9.0;Average;2.0;Test
